id_tarjeta,modo,lat,lon,sexo,interno_bus,tipo_trx_tren,etapa_redsube,idlinea,idtarifa,hora
2039357334,1,-34.88,-57.846,2,2924,,0,268,1,7
2039357334,1,-34.908,-57.956,2,1532,,0,268,1,9
2039357369,1,-34.784,-58.484,1,4322,,0,2,1,7
2039357369,3,-34.638,-58.406,1,,,1,220,1,8
2039357377,1,-34.618,-58.504,2,1965,,0,11,1,10
2039357392,1,-34.812,-58.366,1,2015,,0,112,1,17
2039357420,1,-34.564,-58.612,2,1610,,0,181,9,12
2039357420,1,-34.604,-58.564,2,2273,,0,181,9,17
2039357421,1,-34.508,-58.568,2,2467,,0,203,1,11
2039357421,1,-34.472,-58.516,2,4410,,0,203,1,20
2039357430,1,-34.354,-58.816,2,2738,,0,86,5,11
2039357430,1,-34.35,-58.794,2,96,,0,233,5,11
2039357430,1,-34.328,-58.782,2,1801,,0,233,5,17
2039357430,1,-34.35,-58.796,2,1280,,0,86,5,20
2039357460,1,-34.496,-58.72,,3088,,0,156,1,8
2039357460,1,-34.492,-58.722,,2400,,0,156,1,9
2039357460,1,-34.516,-58.706,,580,,0,156,1,9
2039357460,1,-34.498,-58.722,,992,,1,130,1,11
2039357460,1,-34.522,-58.716,,3586,,0,130,1,13
2039357460,1,-34.502,-58.714,,3088,,0,156,1,15
2039357464,1,-34.508,-58.536,2,2273,,1,338,5,9
2039357464,1,-34.496,-58.514,2,408,,0,338,5,12
2039357487,1,-34.508,-58.792,1,2573,,0,293,1,8
2039357487,2,-34.52,-58.75,1,,CHECK IN,1,284,1,8
2039357487,1,-34.602,-58.494,1,1717,,2,6,1,9
2039357487,2,-34.602,-58.494,1,,CHECK OUT,1,284,1,9
2039357487,2,-34.602,-58.494,1,,CHECK IN,1,284,1,17
2039357487,1,-34.604,-58.46,1,181,,0,6,1,17
2039357487,2,-34.504,-58.798,1,,CHECK OUT,1,284,1,18
2039357489,1,-34.54,-58.772,1,1246,,0,156,1,5
2039357489,1,-34.522,-58.758,1,801,,1,8,1,6
2039357489,1,-34.454,-58.622,1,2387,,0,188,1,18
2039357489,1,-34.496,-58.708,1,2211,,1,176,1,19
2039357492,2,-34.602,-58.494,2,,CHECK IN,1,284,2,12
2039357492,2,-34.52,-58.75,2,,CHECK OUT,1,284,2,13
2039357492,1,-34.518,-58.748,2,3593,,0,130,2,14
2039357493,1,-34.544,-58.714,,4361,,0,334,1,9
2039357513,1,-34.674,-58.426,,3465,,0,78,1,6
2039357513,3,-34.638,-58.406,,,,1,220,1,7
2039357513,3,-34.594,-58.402,,,,0,220,1,16
2039357513,1,-34.638,-58.408,,4012,,1,78,1,17
2039357521,1,-34.56,-59.12,2,1985,,0,260,1,7
2039357525,1,-34.72,-58.57,2,40,,1,369,1,7
2039357525,1,-34.714,-58.592,2,2834,,0,323,1,7
2039357525,1,-34.708,-58.586,2,1052,,0,369,1,9
2039357525,1,-34.694,-58.608,2,4521,,0,369,1,10
2039357525,1,-34.72,-58.57,2,814,,1,118,1,12
2039357525,1,-34.704,-58.594,2,4068,,0,369,1,12
2039357536,2,-34.53,-58.494,2,,CHECK IN,0,49,4,7
2039357536,2,-34.592,-58.376,2,,CHECK OUT,0,49,4,8
2039357536,1,-34.59,-58.38,2,775,,1,292,4,8
2039357536,1,-34.624,-58.368,2,4577,,0,121,4,15
2039357536,1,-34.55,-58.454,2,1039,,1,134,4,16
2039357536,1,-34.504,-58.482,2,3630,,0,177,4,18
2039357538,1,-34.57,-58.444,,965,,0,55,1,20
2039357540,1,-34.476,-58.51,,4035,,0,260,1,11
2039357566,1,-34.672,-58.61,2,4769,,0,369,1,10
2039357566,1,-34.65,-58.62,2,3291,,0,10,1,16
2039357583,1,-34.88,-58.416,2,1965,,0,387,3,6
2039357583,2,-34.858,-58.388,2,,CHECK IN,1,16,3,6
2039357583,2,-34.792,-58.154,2,,CHECK IN,0,16,3,17
2039357583,1,-34.86,-58.386,2,2014,,1,387,3,18
2039357587,1,-34.678,-58.348,,1891,,0,68,1,11
2039357588,1,-34.608,-58.564,,4562,,0,11,1,7
2039357588,1,-34.612,-58.526,,2762,,0,11,1,18
2039357601,3,-34.578,-58.482,,,,0,32,1,7
2039357601,3,-34.604,-58.376,,,,0,33,1,13
2039357603,1,-34.808,-58.184,,123,,0,41,1,6
2039357603,2,-34.628,-58.38,,,CHECK IN,1,16,1,15
2039357603,2,-34.79,-58.204,,,CHECK OUT,1,16,1,16
2039357603,1,-34.788,-58.202,,490,,2,41,1,17
2039357607,1,-34.544,-58.714,,1198,,0,13,1,20
2039357624,1,-34.72,-58.786,2,1558,,0,163,5,5
2039357624,2,-34.664,-58.728,2,,CHECK IN,1,144,5,6
2039357624,2,-34.64,-58.526,2,,CHECK OUT,0,144,5,11
2039357624,2,-34.62,-58.446,2,,CHECK IN,0,144,5,11
2039357624,2,-34.64,-58.526,2,,CHECK IN,0,144,5,12
2039357624,2,-34.62,-58.446,2,,CHECK IN,0,144,5,16
2039357624,1,-34.666,-58.728,2,4713,,1,163,5,17
2039357649,2,-34.726,-58.26,1,,CHECK IN,0,16,1,5
2039357649,2,-34.784,-58.168,1,,CHECK OUT,0,16,1,6
2039357653,1,-34.78,-58.262,2,4282,,1,113,5,9
2039357653,1,-34.796,-58.272,2,4411,,0,224,5,9
2039357653,1,-34.732,-58.266,2,144,,0,113,5,13
2039357653,1,-34.776,-58.272,2,2972,,1,224,5,14
2039357660,1,-34.72,-58.57,,1228,,0,118,1,5
2039357660,1,-34.72,-58.572,,4280,,1,72,1,14
2039357660,1,-34.684,-58.518,,273,,0,122,1,14
2039357660,1,-34.738,-58.572,,3794,,0,72,1,19
2039357675,1,-34.572,-58.614,,144,,0,388,1,7
2039357684,1,-34.988,-58.38,,935,,0,191,1,13
2039357717,2,-34.772,-58.648,,,CHECK IN,1,44,1,19
2039357717,1,-34.842,-58.652,,2056,,0,52,1,19
2039357717,2,-34.702,-58.512,,,CHECK OUT,1,44,1,20
2039357741,1,-34.872,-58.03,2,4603,,0,195,1,7
2039357741,1,,,2,936,,0,195,1,17
2039357749,1,-34.67,-58.354,,1282,,0,96,1,16
2039357754,1,-34.614,-58.404,1,1965,,0,341,1,7
2039357754,1,-34.616,-58.37,1,1195,,1,45,1,8
2039357755,1,-34.814,-58.274,2,271,,0,224,1,13
2039357771,3,-34.586,-58.416,,,,0,54,1,7
2039357771,3,-34.604,-58.38,,9,,0,54,1,13
2039357775,1,-34.85,-58.654,,599,,0,52,1,7
2039357775,1,-34.778,-58.624,,2651,,0,297,1,17
2039357779,1,-34.86,-58.386,,4713,,1,47,1,12
2039357779,2,-34.858,-58.388,,,CHECK OUT,0,16,1,12
2039357779,2,-34.798,-58.394,,,CHECK IN,0,16,1,12
2039357803,1,-34.614,-58.406,,2427,,0,45,1,6
2039357803,3,-34.608,-58.38,,,,0,32,1,16
2039357804,1,-34.592,-58.402,2,1693,,0,259,2,15
2039357804,1,-34.612,-58.406,2,2262,,1,373,2,15
2039357808,1,-34.708,-58.456,2,1181,,0,251,5,13
2039357808,1,-34.704,-58.44,2,1065,,0,251,5,20
2039357817,1,-34.658,-58.526,2,4278,,0,61,4,8
2039357817,1,-34.664,-58.516,2,4178,,0,62,4,10
2039357817,1,-34.64,-58.528,2,2427,,1,45,4,20
2039357817,1,-34.568,-58.458,2,103,,0,332,4,20
2039357839,1,-34.576,-58.538,1,1187,,0,62,1,12
2039357839,1,-34.552,-58.512,1,772,,0,339,1,22
2039357844,1,-34.69,-58.766,,4177,,0,237,1,15
2039357844,1,-34.658,-58.762,,1408,,0,237,1,20
2039357858,1,-34.618,-58.394,,4324,,0,143,1,17
2039357858,1,-34.636,-58.376,,4522,,0,143,1,20
2039357861,1,-34.81,-58.318,,2308,,0,316,1,8
2039357861,1,-34.81,-58.272,,4596,,0,316,1,10
2039357861,1,-34.808,-58.31,,647,,0,316,1,16
2039357861,1,-34.804,-58.336,,2308,,1,316,1,19
2039357861,1,-34.778,-58.322,,3094,,0,88,1,19
2039357873,1,-34.748,-58.586,,384,,0,69,1,17
2039358005,2,-34.53,-58.494,,,CHECK IN,0,49,1,18
2039358005,2,-34.576,-58.44,,,CHECK OUT,0,49,1,19
2039358005,3,-34.576,-58.436,,,,1,54,1,19
2039358009,3,-34.588,-58.398,,,,0,220,1,17
2039358009,3,-34.604,-58.412,,,,0,33,1,17
2039358012,1,-34.416,-58.76,2,2127,,0,351,8,12
2039358014,3,-34.588,-58.398,,,,0,220,1,12
2039358014,3,-34.63,-58.47,,,,0,32,1,18
2039358014,3,-34.616,-58.43,,,,0,32,1,19
2039358015,1,-34.522,-58.548,2,1557,,0,203,6,12
2039358015,1,-34.544,-58.562,2,4380,,0,7,6,12
2039358016,1,-34.454,-58.73,,3996,,0,260,1,13
2039358022,1,-34.526,-58.5,2,3982,,0,20,1,6
2039358022,1,-34.576,-58.448,2,2794,,1,362,1,7
2039358022,1,-34.61,-58.44,2,1152,,0,362,1,10
2039358023,1,-34.628,-58.528,,3528,,0,76,1,6
2039358023,1,-34.596,-58.402,,4562,,0,76,1,14
2039358023,1,-34.62,-58.516,,1153,,1,326,1,15
2039358023,1,-34.614,-58.524,,1782,,0,183,1,17
2039358023,1,-34.616,-58.524,,2465,,0,104,1,19
2039358023,1,-34.62,-58.518,,194,,0,243,1,21
2039358030,1,-34.524,-58.786,,936,,0,293,1,8
2039358030,1,-34.516,-58.816,,4185,,0,67,1,16
2039358033,1,-34.54,-58.71,2,214,,0,130,1,12
2039358033,1,-34.524,-58.716,2,3573,,0,71,7,16
2039358033,1,-34.362,-58.714,2,2762,,0,94,7,19
2039358037,1,-34.442,-58.86,,1453,,0,260,1,7
2039358037,1,-34.508,-58.536,,2467,,1,338,1,9
2039358037,1,-34.514,-58.52,,3203,,0,8,1,15
2039358037,1,-34.49,-58.84,,4151,,1,123,1,17
2039358039,1,-34.51,-58.492,2,4282,,0,223,13,7
2039358039,1,-34.564,-58.454,2,2382,,0,223,13,18
2039358041,1,-34.664,-58.73,,3748,,0,155,1,13
2039358041,1,-34.664,-58.73,,3481,,0,155,1,21
2039358049,1,-34.6,-58.382,2,964,,0,223,1,8
2039358049,1,-34.588,-58.396,2,355,,0,223,1,16
2039358055,3,-34.616,-58.404,,,,0,220,1,11
2039358055,3,-34.604,-58.38,,,,0,33,1,17
2039358056,1,-34.51,-58.798,1,2272,,0,291,1,5
2039358056,2,-34.536,-58.696,1,,CHECK IN,1,149,1,6
2039358056,2,-34.586,-58.456,1,,CHECK OUT,1,149,1,7
2039358056,2,-34.586,-58.456,1,,CHECK IN,0,149,1,16
2039358056,1,-34.538,-58.694,1,2195,,1,291,1,18
2039358059,2,,,2,,CHECK IN,0,284,4,5
2039358059,1,-34.458,-58.916,2,2832,,0,358,4,6
2039358064,1,-34.892,-57.948,,467,,0,215,1,8
2039358064,1,-34.928,-57.922,,2273,,0,267,1,14
2039358065,1,-34.912,-57.954,2,1557,,0,51,1,17
2039358081,1,-34.342,-58.79,,489,,0,298,1,13
2039358082,1,-34.672,-58.47,,523,,0,300,1,5
2039358082,1,-34.608,-58.368,,1608,,0,300,1,14
2039358085,1,-34.77,-58.306,,1697,,0,119,1,7
2039358088,1,-34.386,-58.828,2,4837,,0,298,5,11
2039358088,1,-34.342,-58.792,2,2317,,0,298,5,12
2039358089,1,-34.332,-58.802,2,4020,,0,234,5,17
2039358096,1,-34.532,-58.54,,408,,1,314,1,11
2039358325,1,-34.578,-58.536,2,2136,,0,7,1,16
2039358325,1,-34.566,-58.556,2,3727,,0,7,1,16
2039358330,1,-34.496,-58.654,2,4475,,0,84,4,7
2039358330,1,-34.446,-58.678,2,3969,,0,9,4,17
2039358330,1,-34.502,-58.64,2,2014,,1,188,4,18
2039358330,1,,,2,2427,,0,94,4,20
2039358333,1,-34.502,-58.64,1,2573,,0,188,6,14
2039358335,1,-34.644,-58.584,2,4134,,0,227,4,11
2039358335,1,-34.64,-58.548,2,4330,,0,164,4,13
2039358391,3,-34.598,-58.44,,,,0,33,1,7
2039358401,1,-34.53,-58.816,2,934,,0,156,5,11
2039358401,1,-34.518,-58.752,2,3071,,0,137,5,12
2039358405,1,-34.566,-58.484,2,4761,,0,324,1,14
2039358405,1,-34.586,-58.398,2,490,,0,324,1,17
2039358421,1,-34.682,-58.356,1,2573,,0,224,8,11
2039358432,1,-34.778,-58.462,,354,,0,2,1,10
2039358439,1,-34.814,-58.472,1,3987,,0,2,1,13
2039358439,1,-34.84,-58.44,1,744,,0,287,1,20
2039358439,1,-34.806,-58.438,1,2124,,1,267,1,20
2039358444,1,-34.806,-58.476,,2726,,0,2,1,7
2039358448,1,-34.746,-58.356,,599,,0,230,1,7
2039358448,2,-34.654,-58.378,,,CHECK OUT,1,16,1,7
2039358448,2,-34.708,-58.39,,,CHECK IN,1,16,1,7
2039358448,2,-34.654,-58.378,,,CHECK IN,0,16,1,15
2039358448,2,-34.708,-58.39,,,CHECK OUT,0,16,1,15
2039358448,1,-34.706,-58.39,,599,,1,230,1,15
2039358453,1,-34.626,-59.254,,965,,0,208,1,9
2039358453,1,-34.56,-59.12,,965,,0,208,1,12
2039358453,1,-34.624,-59.254,,935,,0,208,1,16
2039358462,1,-34.606,-58.748,2,523,,0,59,1,11
2039358462,1,-34.648,-58.794,2,749,,1,206,1,12
2039358463,1,-34.478,-58.672,,3604,,0,67,1,7
2039358471,1,-34.46,-58.632,2,2936,,0,188,6,18
2039358472,1,-34.47,-58.672,2,34,,0,188,1,7
2039358472,1,-34.448,-58.668,2,4412,,1,346,1,7
2039358472,1,-34.416,-58.698,2,2195,,2,188,1,8
2039358472,1,-34.4,-58.644,2,4759,,0,188,1,13
2039358484,1,-34.576,-58.54,,1542,,0,7,1,11
2039358484,1,-34.59,-58.466,,1014,,1,274,1,12
2039358484,1,-34.636,-58.446,,3606,,0,274,1,14
2039358485,1,-34.736,-58.482,,271,,0,35,1,5
2039358485,1,-34.71,-58.456,,2949,,1,345,1,5
2039358485,1,-34.54,-58.476,,2023,,2,158,1,6
2039358485,1,-34.566,-58.468,,2591,,0,158,1,16
2039358485,1,-34.538,-58.476,,778,,1,345,1,17
2039358485,1,-34.708,-58.456,,1557,,2,35,1,18
2039358490,1,-34.418,-58.598,,629,,0,80,1,7
2039358490,1,-34.428,-58.584,,2514,,1,150,1,7
2039358490,1,-34.674,-58.5,,2342,,0,345,1,18
2039358490,1,-34.538,-58.476,,3178,,1,80,1,19
2039358493,1,-34.762,-58.252,2,2861,,0,41,3,8
2039358493,1,-34.612,-58.366,2,3324,,1,4,3,9
2039358493,1,-34.596,-58.382,2,854,,0,96,3,16
2039358493,1,-34.722,-58.34,2,1968,,1,92,3,18
2039358494,1,-34.638,-58.526,,145,,1,290,1,8
2039358494,1,-34.61,-58.466,,4716,,0,290,1,10
2039358494,1,-34.594,-58.444,,744,,0,290,1,12
2039358494,2,-34.632,-58.48,,,CHECK IN,0,144,1,17
2039358494,2,-34.64,-58.564,,,CHECK OUT,0,144,1,17
2039358494,1,-34.64,-58.564,,3572,,1,297,1,17
2039358600,1,-34.706,-58.394,,4067,,0,382,1,17
2039358609,1,-34.606,-58.79,2,331,,0,59,5,9
2039358609,1,-34.65,-58.79,2,147,,0,59,5,11
2039358611,1,-34.91,-58.592,,103,,0,35,1,14
2039358611,1,-34.854,-58.524,,4410,,1,30,1,15
2039358617,1,-34.968,-57.968,,2211,,0,337,1,8
2039358617,1,-34.904,-57.954,,637,,0,337,1,11
2039358630,1,-34.594,-58.562,,1275,,0,228,1,8
2039358630,1,-34.574,-58.54,,4761,,1,181,1,10
2039358630,1,-34.588,-58.572,,1393,,0,181,1,12
2039358630,1,-34.574,-58.574,,1843,,0,314,1,19
2039358640,1,-34.922,-57.94,2,10,,0,154,1,7
2039358640,1,-34.888,-57.998,2,283,,0,154,1,8
2039358640,1,-34.888,-57.998,2,637,,0,154,1,12
2039358647,1,-34.742,-58.234,1,964,,0,41,4,6
2039358651,1,-34.564,-58.454,,1693,,0,56,1,18
2039358651,1,-34.538,-58.476,,4806,,1,260,1,18
2039358656,1,-34.354,-58.79,2,2975,,0,97,1,12
2039358658,1,-34.486,-58.604,2,1824,,0,83,1,8
2039358658,1,-34.454,-58.732,2,4323,,0,260,1,17
2039358659,3,-34.578,-58.482,,,,0,33,1,7
2039358659,1,-34.604,-58.4,,1355,,1,131,1,7
2039358659,1,-34.626,-58.456,,277,,1,34,1,22
2039358664,1,-34.414,-58.702,2,248,,0,260,5,14
2039358668,1,-34.508,-58.528,1,3126,,0,186,1,14
2039358668,1,-34.38,-58.75,1,1096,,1,260,1,15
2039358671,1,-34.938,-57.898,,1103,,0,215,1,18
2039358672,1,-34.872,-57.876,1,3400,,0,268,1,9
2039358682,1,-34.628,-58.426,2,3393,,0,200,2,8
2039358682,1,-34.622,-58.442,2,3923,,0,11,2,10
2039358689,1,-34.604,-58.46,2,4759,,0,168,1,8
2039358695,1,-34.89,-58.02,1,3263,,0,256,1,14
2039358695,1,-34.932,-57.942,1,3463,,0,256,1,18
2039359005,1,-34.096,-59.04,,2794,,0,356,1,7
2039359005,1,-34.098,-59.02,,1152,,0,356,1,11
2039359012,1,,,,1038,,0,202,1,18
2039359014,1,,,2,2064,,0,356,5,8
2039359014,1,-34.608,-58.954,2,1897,,0,206,5,18
2039359026,3,-34.63,-58.47,1,,,1,32,1,7
2039359026,1,-34.64,-58.556,1,2389,,0,71,2,7
2039359026,1,-34.61,-58.408,1,363,,2,68,2,8
2039359026,1,-34.666,-58.362,1,2273,,0,68,2,11
2039359026,2,-34.608,-58.406,1,,CHECK IN,1,144,2,18
2039359026,2,-34.666,-58.698,1,,CHECK OUT,1,144,2,19
2039359026,1,-34.666,-58.698,1,490,,0,163,2,21
2039359046,2,-34.574,-58.532,2,,CHECK IN,1,49,4,7
2039359046,2,-34.592,-58.376,2,,CHECK OUT,1,49,4,8
2039359046,2,-34.592,-58.376,2,,CHECK IN,1,49,4,15
2039359046,2,-34.574,-58.532,2,,CHECK OUT,1,49,4,16
2039359047,1,-34.808,-58.396,,4185,,0,287,1,8
2039359047,2,-34.762,-58.398,,,CHECK IN,0,16,1,10
2039359047,2,-34.708,-58.39,,,CHECK OUT,0,16,1,11
2039359047,2,-34.762,-58.398,,,CHECK OUT,0,16,1,12
2039359047,2,-34.708,-58.39,,,CHECK IN,0,16,1,12
2039359047,1,-34.758,-58.4,,1845,,0,287,1,17
2039359048,1,-34.89,-58.276,,2056,,0,280,1,7
2039359048,1,-34.798,-58.278,,106,,0,280,1,10
2039359065,1,-34.84,-58.186,,3467,,0,267,1,5
2039359065,1,-34.762,-58.362,,4693,,1,277,1,6
2039359065,1,-34.708,-58.392,,2344,,0,185,1,16
2039359065,1,-34.76,-58.356,,2017,,1,267,1,17
2039359065,1,-34.834,-58.204,,1122,,2,113,1,18
2039359068,2,-34.588,-58.374,2,,CHECK OUT,0,196,1,15
2039359068,3,-34.592,-58.374,2,,,1,269,1,15
2039359068,2,-34.538,-58.478,2,,CHECK IN,0,196,1,15
2039359068,2,-34.708,-58.39,2,,CHECK OUT,2,16,1,16
2039359068,1,-34.702,-58.392,2,668,,3,178,1,16
2039359068,2,-34.628,-58.38,2,,CHECK IN,2,16,1,16
2039359097,2,-34.648,-58.618,,,CHECK IN,1,144,1,6
2039359097,1,-34.64,-58.524,,1317,,2,243,1,7
2039359097,2,-34.64,-58.526,,,CHECK OUT,1,144,1,7
2039359097,2,-34.64,-58.526,,,CHECK IN,1,144,1,17
2039359097,1,-34.65,-58.5,,1891,,0,243,1,17
2039359097,2,-34.664,-58.728,,,CHECK OUT,1,144,1,18
2039359097,1,-34.664,-58.728,,2056,,2,265,1,18
2039359106,1,-34.476,-58.748,1,2946,,0,130,7,12
2039359112,1,-34.626,-58.372,,1152,,0,134,1,8
2039359139,1,-34.828,-58.378,,4713,,0,287,1,7
2039359140,1,-34.596,-58.498,1,2573,,0,332,4,15
2039359156,1,-34.918,-57.944,1,637,,0,154,9,10
2039359193,1,-34.604,-58.458,,355,,0,290,1,18
2039359209,1,-34.468,-58.754,,4792,,0,53,1,13
2039359222,1,-34.662,-58.518,,34,,0,52,1,15
2039359230,1,-34.828,-58.45,,672,,0,287,1,10
2039359230,1,-34.806,-58.438,,103,,1,267,1,10
2039359230,1,-34.916,-57.96,,4277,,0,51,1,12
2039359230,1,-34.926,-57.972,,1228,,0,51,1,12
2039359230,1,-34.92,-57.956,,1441,,0,187,1,17
2039359232,1,-34.906,-57.95,1,1843,,0,51,1,13
2039359240,1,-34.656,-58.522,2,2014,,0,145,2,13
2039359247,1,-34.462,-58.526,,1819,,1,313,1,6
2039359247,1,-34.504,-58.718,,3312,,0,8,1,21
2039359247,1,-34.506,-58.536,,34,,1,228,1,22
2039359267,3,-34.592,-58.408,,,,0,54,1,8
2039359267,3,-34.6,-58.398,,,,0,54,1,11
2039359267,3,-34.592,-58.408,,,,0,54,1,14
2039359267,3,-34.608,-58.374,,,,0,54,1,16
2039359269,1,-34.582,-58.412,,3353,,0,223,1,12
2039359269,3,-34.588,-58.398,,,,1,220,1,13
2039359269,1,-34.636,-58.402,,2747,,2,78,1,13
2039359282,2,-34.796,-58.358,1,,CHECK IN,0,16,1,14
2039359282,2,-34.628,-58.38,1,,CHECK OUT,0,16,1,15
2039359282,3,-34.628,-58.382,1,,,1,269,1,15
2039359282,1,-34.798,-58.394,1,1195,,0,43,6,19
2039359299,1,-34.596,-58.398,2,1673,,0,97,1,18
2039359299,3,-34.618,-58.382,2,,,0,148,1,22
2039359313,1,-34.682,-58.52,,2347,,0,368,1,17
2039359313,2,-34.64,-58.526,,,CHECK OUT SIN CHECKIN,0,144,1,18
2039359313,1,-34.638,-58.526,,3600,,0,150,1,18
2039359315,1,-34.628,-58.38,2,1260,,0,78,1,12
2039359326,1,-34.794,-58.318,1,624,,0,276,4,12
2039359326,1,-34.8,-58.388,1,4485,,1,112,4,14
2039359326,1,,,1,271,,0,112,4,18
2039359344,3,-34.598,-58.44,1,,,0,33,1,13
2039359344,1,-34.61,-58.376,1,2437,,0,6,4,20
2039359356,1,-34.742,-58.496,,407,,1,138,1,12
2039359356,1,-34.724,-58.514,,570,,1,267,1,21
2039359356,1,-34.636,-58.488,,2726,,0,138,1,21
2039359381,1,-34.81,-58.262,,965,,1,113,1,9
2039359381,1,-34.822,-58.266,,1436,,0,316,1,9
2039359381,1,-34.724,-58.26,,490,,0,113,1,14
2039359381,1,-34.816,-58.256,,1735,,0,316,1,17
2039359397,1,-34.734,-58.306,2,1042,,0,89,1,10
2039359405,1,-34.76,-58.482,2,744,,0,35,2,9
2039359405,1,-34.812,-58.462,2,2862,,0,35,2,11
2039359405,1,-34.776,-58.462,2,935,,1,2,2,13
2039359418,2,-34.52,-58.75,,,CHECK IN,0,284,1,10
2039359418,1,-34.586,-58.374,,4063,,1,63,1,12
2039359418,2,-34.588,-58.374,,,CHECK OUT,0,284,1,12
2039359418,1,-34.598,-58.382,,2341,,0,63,1,13
2039359418,2,-34.588,-58.374,,,CHECK IN,1,284,1,13
2039359418,2,-34.52,-58.75,,,CHECK OUT,1,284,1,15
2039359418,1,-34.52,-58.752,,3353,,0,293,1,16
2039359429,3,-34.63,-58.47,,,,0,32,1,18
2039359429,3,-34.618,-58.436,,,,0,32,1,18
2039359430,1,-34.694,-58.466,,2015,,0,243,1,8
2039359430,1,-34.644,-58.454,,3570,,2,63,1,9
2039359430,1,-34.624,-58.45,,3377,,0,211,1,11
2039359430,1,-34.662,-58.472,,2845,,0,354,1,16
2039359435,1,-34.71,-58.354,2,897,,0,224,5,6
2039359435,1,-34.654,-58.416,2,3674,,1,200,5,7
2039359435,1,-34.652,-58.414,2,1843,,1,224,5,15
2039359436,1,-34.614,-58.392,1,3528,,1,143,4,15
2039359436,1,-34.594,-58.392,1,1228,,0,376,4,17
2039359436,1,-34.612,-58.386,1,4438,,1,209,4,18
2039359449,1,-34.742,-58.496,2,3923,,0,35,5,14
2039359457,1,-34.736,-58.3,2,3118,,0,378,4,6
2039359460,1,-34.514,-58.49,,407,,0,223,1,9
2039359462,1,-34.468,-58.91,,3604,,0,254,1,15
2039359467,1,-34.438,-58.782,2,2902,,0,260,4,10
2039359467,1,-34.416,-58.7,2,144,,1,188,4,11
2039359467,1,-34.426,-58.682,2,4607,,0,348,4,17
2039359467,1,-34.41,-58.686,2,2160,,0,348,4,17
2039359467,1,-34.426,-58.684,2,490,,1,188,4,19
2039359489,2,-34.504,-58.798,2,,CHECK IN,1,284,4,16
2039359489,1,-34.5,-58.814,2,4564,,0,293,4,16
2039359489,2,-34.544,-58.714,2,,CHECK OUT,1,284,4,17
2039359489,1,-34.546,-58.708,2,3561,,0,227,4,21
2039359489,1,,,2,407,,1,293,4,22
2039359497,1,-34.8,-58.338,,1228,,0,43,1,19
2039359497,1,-34.782,-58.32,,1039,,0,43,1,21
2039359529,1,-34.728,-58.466,1,489,,0,66,1,4
2039359529,1,-34.652,-58.416,1,1046,,0,66,1,15
2039359571,3,-34.596,-58.372,,,,0,148,1,17
2039359571,1,-34.618,-58.378,,4139,,1,270,1,17
2039359572,1,-34.61,-58.474,2,144,,0,145,4,14
2039359572,1,-34.596,-58.47,2,124,,1,7,4,15
2039359578,1,-34.626,-58.412,,3845,,0,17,1,15
2039359578,1,-34.63,-58.464,,271,,0,138,1,22
2039359594,3,-34.618,-58.436,,,,0,32,1,10
2039359594,3,-34.61,-58.386,,,,0,32,1,20
2039359599,1,-34.81,-58.272,,1965,,0,113,1,14
2039359606,1,,,2,2427,,0,343,4,21
2039359617,1,-34.57,-58.508,1,1535,,0,4,4,10
2039359617,1,-34.57,-58.51,1,74,,0,150,4,15
2039359620,1,-34.514,-58.668,,1473,,0,146,1,9
2039359620,1,-34.498,-58.708,,4107,,0,141,1,20
2039359654,2,-34.524,-58.546,,,CHECK OUT,0,196,1,6
2039359654,2,-34.462,-58.776,,,CHECK IN,0,196,1,6
2039359654,1,-34.522,-58.55,,4713,,1,203,1,7
2039359654,1,-34.502,-58.54,,2467,,1,248,1,16
2039359656,1,-34.452,-58.824,1,4741,,0,260,2,6
2039359656,1,-34.446,-58.79,1,3121,,1,254,2,14
2039359656,1,-34.456,-58.778,1,4148,,0,127,2,14
2039359659,1,-34.416,-58.776,2,194,,0,254,1,7
2039359659,1,-34.448,-58.752,2,4405,,1,127,1,8
2039359688,1,-34.582,-58.414,,2050,,0,90,1,19
2039359688,1,-34.66,-58.374,,4522,,1,92,1,20
2039359695,1,-34.518,-58.478,1,3803,,0,177,1,9
2039359695,1,-34.588,-58.44,1,3060,,0,177,1,16
2039359699,2,-34.904,-57.95,,,CHECK IN,1,16,1,4
2039359699,1,-34.96,-57.89,,460,,0,215,1,4
2039359699,3,-34.628,-58.382,,,,0,269,1,6
2039359699,2,-34.628,-58.38,,,CHECK OUT,1,16,1,6
2039359699,2,-34.568,-58.462,,,CHECK IN,0,49,1,17
2039359699,2,-34.592,-58.376,,,CHECK OUT,0,49,1,17
2039359699,1,-34.59,-58.372,,2518,,1,195,1,17
2039359699,1,-34.894,-57.95,,4685,,2,215,1,18
2039359722,1,-34.776,-58.272,,908,,0,401,1,18
2039359728,2,-34.608,-58.406,,,CHECK OUT,0,144,1,8
2039359728,2,-34.64,-58.542,,,CHECK IN,0,144,1,8
2039359728,1,-34.61,-58.392,,3303,,1,143,1,8
2039359728,1,-34.606,-58.392,,559,,0,136,1,20
2039359728,1,-34.596,-58.448,,4760,,1,229,1,20
2039359733,1,-34.544,-58.472,,1843,,0,56,1,15
2039359733,1,-34.554,-58.464,,4800,,0,177,1,19
2039359755,1,-34.622,-58.516,,1028,,0,326,1,18
2039359759,3,-34.578,-58.482,,,,0,33,1,19
2039359759,3,-34.604,-58.388,,,,0,33,1,22
